,Id,SalePrice
138,1599,180199.5905938359
139,1600,169997.67931809044
140,1601,88842.09884736205
141,1602,120060.9052110925
142,1603,23110.61183759221
143,1604,289830.1819427346
144,1605,238712.29256145115
145,1606,170641.27358558125
146,1607,183182.17609084633
147,1608,211822.86450687025
148,1609,178266.10441997412
149,1610,150458.43076357417
150,1611,143089.50135570928
151,1612,181748.18295010255
152,1613,176295.79468147096
153,1614,141668.69812419612
154,1615,100131.47198370035
155,1616,78783.30087245323
156,1617,84961.73298778216
157,1618,115231.59077281208
158,1619,157420.67666865146
159,1620,202853.55497065518
160,1621,140935.3168308608
161,1622,152255.00030080005
162,1623,251191.11019109175
163,1624,215676.26441238273
164,1625,126545.11134696282
165,1626,164554.53404437946
166,1627,196212.59759384612
167,1628,291912.9809051607
168,1629,184711.62861730118
169,1630,342880.62252554786
170,1631,243316.80384895473
171,1632,245981.58628676608
172,1633,173294.88148412132
173,1634,187081.04422635346
174,1635,177083.62336433295
175,1636,150914.8129094871
176,1637,218079.90660784402
177,1638,198283.71377019212
178,1639,183707.78372777966
179,1640,253709.20918473328
180,1641,171958.42492570222
181,1642,242713.67557726955
182,1643,221992.77083053498
183,1644,246302.70424076513
184,1645,210193.34176867892
185,1646,153335.32845424698
186,1647,155762.61834571557
187,1648,129839.41227522407
188,1649,132560.07696537173
189,1650,122847.88962629919
190,1651,120482.30152654473
191,1652,87392.28391359467
192,1653,91877.07908609424
193,1654,142748.104996065
194,1655,120834.8688901209
195,1656,144334.7095619342
196,1657,151515.65487566707
197,1658,143429.55642628978
198,1659,116549.94164799183
199,1660,164950.07072749827
200,1661,405454.08123836794
201,1662,403556.0943175409
202,1663,374910.2972714674
203,1664,464364.9643452738
204,1665,330243.7977655309
205,1666,307748.68356858304
206,1667,388135.71065298945
207,1668,345840.63083031646
208,1669,329375.52470952075
209,1670,343510.44949747494
210,1671,251934.5554241353
211,1672,398736.74846798624
212,1673,293555.0144031033
213,1674,247880.81055759257
214,1675,196099.93859130872
215,1676,200935.1801841554
216,1677,211597.24065198036
217,1678,462417.96233714
218,1679,355980.91118169285
219,1680,327545.10003393
220,1681,262628.47743225115
221,1682,313178.0274126148
222,1683,180422.37078027363
223,1684,171304.54296502998
224,1685,173523.72605848208
225,1686,168621.3602720282
226,1687,171126.93669120668
227,1688,187675.25528454018
228,1689,194173.8101595324
229,1690,192648.27202259575
230,1691,179570.0255403404
231,1692,273878.6628710455
232,1693,163056.6598114988
233,1694,187080.13186789118
234,1695,162733.9506211971
235,1696,264616.59864611144
236,1697,167080.53159935755
237,1698,326980.6313877492
238,1699,291102.018584641
239,1700,254135.41900090137
240,1701,280311.25081079814
241,1702,235307.42081617998
242,1703,218036.28658758057
243,1704,268438.0437193599
244,1705,246387.6904389907
245,1706,408696.5451212813
246,1707,219143.86744235517
247,1708,202248.01448289264
248,1709,291699.0053954453
249,1710,234628.45573269497
250,1711,285226.9987106892
251,1712,254512.36885256149
252,1713,274040.65438907733
253,1714,211340.36249094474
254,1715,212361.20207141776
255,1716,179407.22486134834
256,1717,166633.44075054696
257,1718,138725.21371686665
258,1719,217577.5004780714
259,1720,236849.2614135002
260,1721,153179.1178433233
261,1722,121828.44683288665
262,1723,156372.1383581625
263,1724,201510.50653433971
264,1725,247764.89217542508
265,1726,194299.31325179373
266,1727,136717.38247780025
267,1728,164380.8397840632
268,1729,173832.42473147262
269,1730,158881.85475597443
270,1731,106935.87088615133
271,1732,152554.8722946692
272,1733,112621.10785356448
273,1734,115089.7605220945
274,1735,102922.01161834915
275,1736,97867.82063537659
276,1737,280118.7329322388
277,1738,252695.93693040413
278,1739,250746.05457745027
279,1740,216531.71175902564
280,1741,188609.62158367387
281,1742,173563.39307980236
282,1743,169493.02898673888
283,1744,309965.04740286083
284,1745,207317.0766115648
285,1746,203441.99749144303
286,1747,223365.1606957613
287,1748,238702.14706199284
288,1749,154092.16842129832
289,1750,124971.30454925522
290,1751,246211.84951032605
291,1752,110931.15599337725
292,1753,160718.84915950405
293,1754,200922.83032010327
294,1755,179434.4407266237
295,1756,137684.3111281683
296,1757,123601.80820064337
297,1758,159562.45860466507
298,1759,171278.19302707684
299,1760,164559.60897192778
300,1761,150924.91627135995
301,1762,201977.53195348493
302,1763,188448.42717813677
303,1764,112154.29303190393
304,1765,188739.52634457225
305,1766,203993.01491678806
306,1767,230006.720175404
307,1768,149248.03463785592
308,1769,165671.04074387698
309,1770,149615.53083159076
310,1771,131926.63864187902
311,1772,147591.8946429501
312,1773,125420.5512367882
313,1774,166352.13763490677
314,1775,141844.66286340234
315,1776,145144.42841577067
316,1777,104916.29060801835
317,1778,144128.0506231219
318,1779,112368.97545317427
319,1780,172236.59502505392
320,1781,134140.08513105984
321,1782,82945.98716646453
322,1783,143480.67390031513
323,1784,96039.84865635296
324,1785,136149.42847214767
325,1786,109715.52372313404
326,1787,148009.25164640122
327,1788,81210.46105776352
328,1789,97903.35613549018
329,1790,62813.633947912596
330,1791,218864.073247774
331,1792,165623.11938914278
332,1793,134026.77976869466
333,1794,156769.48694730367
334,1795,141031.62394480957
335,1796,139075.5749007433
336,1797,119867.92604587495
337,1798,125269.42759034886
338,1799,109842.288530517
339,1800,125346.47664460473
340,1801,145744.6237720062
341,1802,104788.84881009269
342,1803,160100.36568596328
343,1804,128178.60085885858
344,1805,128816.78955463156
345,1806,106632.99122962219
346,1807,139659.72089657924
347,1808,116057.77447602776
348,1809,130893.6795172818
349,1810,149893.37475522558
350,1811,91479.5416223425
351,1812,120371.8919016144
352,1813,128021.0839398668
353,1814,104645.0385421798
354,1815,86183.5614646581
355,1816,111397.20762880408
356,1817,136178.42145581194
357,1818,185957.466741212
358,1819,138121.94077509368
359,1820,13334.191899521858
360,1821,76850.42920482314
361,1822,157217.68930630077
362,1823,10142.479264979978
363,1824,128110.19407844011
364,1825,144936.7316238782
365,1826,93617.8625411057
366,1827,96645.51164938242
367,1828,128304.18331799704
368,1829,112216.34664219496
369,1830,148780.07675048898
370,1831,154501.23201509137
371,1832,92633.9419318953
372,1833,145033.28186278496
373,1834,118314.2039960169
374,1835,122195.20247541166
375,1836,132922.7387638941
376,1837,74956.37342098329
377,1838,102018.43545205717
378,1839,109965.57955064568
379,1840,93989.66949001464
380,1841,134335.59218398825
381,1842,78842.32305113348
382,1843,150517.60146967473
383,1844,149943.76578991473
384,1845,161313.219141754
385,1846,162003.95635172486
386,1847,162295.17674341443
387,1848,98739.09362657214
388,1849,97052.28321057945
389,1850,116280.23868496787
390,1851,164205.34008591707
391,1852,117582.7401299059
392,1853,108251.23745935432
393,1854,156008.73748568288
394,1855,176562.85434149124
395,1856,225316.8539044738
396,1857,127466.91141986541
397,1858,112906.60238652164
398,1859,65954.50644021174
399,1860,87330.31561040257
400,1861,65003.1434237186
401,1862,310924.5251051839
402,1863,295938.5322929794
403,1864,296009.62758580624
404,1865,351645.5101019988
405,1866,352813.54203200055
406,1867,225109.55132530374
407,1868,297879.1603067658
408,1869,199230.77054808638
409,1870,223638.129549118
410,1871,270300.5045951346
411,1872,173937.584364536
412,1873,245134.77263826382
413,1874,158394.12048428293
414,1875,204202.06911149668
415,1876,210681.4507065352
416,1877,212841.97408840875
417,1878,200417.81868883924
418,1879,151338.35108783306
419,1880,136519.0986275739
420,1881,247695.53034887402
421,1882,257961.87366523652
422,1883,190294.46000551066
423,1884,213890.9447009914
424,1885,235042.89601998695
425,1886,292000.4365371517
426,1887,208170.46618944246
427,1888,258434.21766823722
428,1889,173277.9148782068
429,1890,127805.10703006753
430,1891,135049.25707127014
431,1892,96252.14825062717
432,1893,144485.37944978994
433,1894,134533.3769478119
434,1895,134517.42840622444
435,1896,130665.1081354335
436,1897,114145.48450574832
437,1898,100534.5236146848
438,1899,168486.95968775824
439,1900,156677.21483935392
440,1901,201914.32408672082
441,1902,211385.53655415875
442,1903,234476.9995580118
443,1904,151665.19419937982
444,1905,215335.7912474786
445,1906,169603.6514271717
446,1907,251072.88592034834
447,1908,118861.57491678777
448,1909,127844.68088208474
449,1910,126165.61703786463
450,1911,248663.23966596188
451,1912,323416.9656790083
452,1913,180179.2459247872
453,1914,36260.39276649483
454,1915,323850.66319630155
455,1916,132070.950597541
456,1917,243619.67025657854
457,1918,132067.23055731299
458,1919,169545.15411672575
459,1920,161308.34564891877
460,1921,383247.90829584387
461,1922,334536.642533482
462,1923,237045.20471649762
463,1924,213763.6092096147
464,1925,203297.68928329233
465,1926,380922.4533747848
466,1927,136911.42153570516
467,1928,172679.7124142278
468,1929,132708.72031908997
469,1930,127594.82631222083
470,1931,130407.07785318201
471,1932,135337.1396813654
472,1933,204254.68389592716
473,1934,183911.39002144733
474,1935,172019.81424220715
475,1936,211016.9433128419
476,1937,191421.93428343302
477,1938,182082.45557310994
478,1939,256648.55607154427
479,1940,194602.7036268856
480,1941,171817.5146728609
481,1942,179093.58820049604
482,1943,220794.05622629297
483,1944,378102.0054167291
484,1945,395249.3751032604
485,1946,204074.25998172627
486,1947,332863.814437221
487,1948,233044.66532863473
488,1949,246100.51152097012
489,1950,193752.12983309623
490,1951,242571.1123960511
491,1952,203747.2054307614
492,1953,165115.88078244939
493,1954,179838.63412406354
494,1955,131401.72106165104
495,1956,301813.2225517722
496,1957,160261.08589398957
497,1958,285215.2758772352
498,1959,147163.22905113045
499,1960,109599.98021748905
500,1961,116027.0108055787
501,1962,84342.69272895074
502,1963,101690.65898473491
503,1964,109201.75642216066
504,1965,136467.38739699277
505,1966,136850.01839781614
506,1967,296314.4937178304
507,1968,382270.21555114386
508,1969,373822.22277480026
509,1970,411075.6358439259
510,1971,447293.9951305749
511,1972,374558.4785043771
512,1973,272634.25735492795
513,1974,340436.86103502504
514,1975,465935.78201714857
515,1976,255818.95341634972
516,1977,334115.1536534751
517,1978,340492.00775057025
518,1979,309034.6093504078
519,1980,197331.8929184075
520,1981,333339.77833275683
521,1982,204233.29066144762
522,1983,195146.478565133
523,1984,162557.62684035808
524,1985,222009.79518989247
525,1986,213614.9549222213
526,1987,204512.72253763847
527,1988,172304.07795508887
528,1989,192543.8322995851
529,1990,211353.56164718556
530,1991,224414.41272777235
531,1992,217844.7502834485
532,1993,162805.3032546303
533,1994,244166.14652097813
534,1995,183763.7154382979
535,1996,258247.03519318296
536,1997,325856.45922303403
537,1998,291476.0708651149
538,1999,277105.0048341329
539,2000,310382.54982914496
540,2001,275179.74554404675
541,2002,236797.0053518852
542,2003,251427.46461935074
543,2004,277308.2059496095
544,2005,225422.02068851393
545,2006,230479.809089061
546,2007,243807.752739439
547,2008,228062.24376513768
548,2009,199007.58480088925
549,2010,192847.11296477076
550,2011,139656.59209669926
551,2012,161448.28664426418
552,2013,187812.25862270268
553,2014,197837.41245703367
554,2015,227858.38195747562
555,2016,197268.09630845475
556,2017,199105.6505157468
557,2018,109602.67739619159
558,2019,130347.62060167266
559,2020,57884.95332214914
560,2021,100840.96158392401
561,2022,193355.69640363852
562,2023,158281.05519105052
563,2024,281611.91053374356
564,2025,347700.9488230951
565,2026,170413.98707826136
566,2027,159601.83510119776
567,2028,152878.68463615098
568,2029,183000.30876938964
569,2030,277235.267724296
570,2031,253694.82307109633
571,2032,273153.2838420873
572,2033,272911.15906669776
573,2034,176992.15959956817
574,2035,227578.25711565802
575,2036,202487.0075130093
576,2037,206657.779188491
577,2038,357087.34675960225
578,2039,211123.20048049442
579,2040,337545.6631355498
580,2041,280024.1525077638
581,2042,215170.73777371
582,2043,189754.90761727744
583,2044,178116.4351985446
584,2045,219033.33893543272
585,2046,150296.6466620972
586,2047,150961.98511302902
587,2048,137028.41597716848
588,2049,156914.13669075377
589,2050,179264.60345695133
590,2051,97321.28445780605
591,2052,114133.7255674007
592,2053,154407.50200269156
593,2054,95188.40809495917
594,2055,162575.96369106768
595,2056,133841.08974610677
596,2057,103019.26200005086
597,2058,224282.7996268412
598,2059,147447.92141610998
599,2060,178536.01431209425
600,2061,183717.67159621912
601,2062,132644.55814322078
602,2063,126203.29730588378
603,2064,144944.7421837603
604,2065,129946.29429670451
605,2066,168844.4314501695
606,2067,90833.40768813938
607,2068,165417.53567018354
608,2069,87023.30482204117
609,2070,105388.42653481358
610,2071,92121.85543015237
611,2072,140145.8102501147
612,2073,132588.28911099068
613,2074,197246.54476292705
614,2075,169183.02573977102
615,2076,124854.78603499032
616,2077,168885.37348935046
617,2078,144339.24439211833
618,2079,134986.8964343313
619,2080,116647.56285656805
620,2081,129674.82644889344
621,2082,144822.91714788173
622,2083,153132.50556118993
623,2084,110073.42381106089
624,2085,111473.95178201544
625,2086,109661.11305253603
626,2087,123250.67392534022
627,2088,90527.47337584538
628,2089,94846.4015243407
629,2090,119599.9070398928
630,2091,123608.70685559885
631,2092,110543.73506603469
632,2093,125610.33051049025
633,2094,108713.10330476823
634,2095,138160.70689977182
635,2096,57573.46606525659
636,2097,105216.27628845983
637,2098,178886.32779380959
638,2099,62624.31980365538
639,2100,83385.57204814823
640,2101,103919.9826456014
641,2102,121001.06521568028
642,2103,92232.40358829247
643,2104,153485.95639618198
644,2105,148175.93969398574
645,2106,91744.22321196835
646,2107,206975.24521682362
647,2108,122097.89638462977
648,2109,117927.26882667701
649,2110,129110.3043440698
650,2111,134688.433051497
651,2112,134681.881764454
652,2113,105583.10902704482
653,2114,112871.67237651549
654,2115,170799.01102451762
655,2116,100340.68469439224
656,2117,156068.7525796496
657,2118,125339.89110137802
658,2119,115031.24314638368
659,2120,94306.41816277096
660,2121,91140.17110901423
661,2122,138425.65657998886
662,2123,58879.26752061764
663,2124,171813.88641854053
664,2125,137729.89719271747
665,2126,154191.87659146552
666,2127,163628.61319742212
667,2128,132058.4874740239
668,2129,110315.53468595455
669,2130,162899.0138679356
670,2131,122444.95579714555
671,2132,98174.28452441562
672,2133,133101.25638751252
673,2134,124828.522588847
674,2135,99606.1463649418
675,2136,60542.400670359864
676,2137,103605.41169033055
677,2138,136165.08176174382
678,2139,142157.58251601653
679,2140,147050.7049247842
680,2141,177949.56013657694
681,2142,133515.79644372693
682,2143,134230.88918936747
683,2144,71054.05714764813
684,2145,136967.7087942402
685,2146,190367.58409160125
686,2147,135503.51618832198
687,2148,130339.53848018294
688,2149,155886.80415786777
689,2150,222811.3223255969
690,2151,115786.71613829865
691,2152,198118.2248408731
692,2153,187281.7532360691
693,2154,98799.26238230264
694,2155,152316.11193731142
695,2156,270154.71288978535
696,2157,227061.2262472023
697,2158,248328.45878158472
698,2159,206991.51456851378
699,2160,185161.16581024893
700,2161,240386.27936026483
701,2162,390447.98048019607
702,2163,343537.43441200117
703,2164,239551.55196937826
704,2165,185276.35437975352
705,2166,176029.05346062378
706,2167,227233.52107677958
707,2168,209040.06544060877
708,2169,200719.54251754814
709,2170,230277.12010939873
710,2171,161656.26100788702
711,2172,135533.32769555246
712,2173,180522.45251975986
713,2174,226169.7530997335
714,2175,298141.179883021
715,2176,308686.7642362077
716,2177,248154.66115077565
717,2178,216794.78966824838
718,2179,127998.50671038881
719,2180,232458.00253721728
720,2181,199788.30016379975
721,2182,228903.55787628208
722,2183,188422.42934714304
723,2184,123847.98154775042
724,2185,111949.94208838357
725,2186,145345.39149002172
726,2187,144381.85614537093
727,2188,145974.78699219393
728,2189,337081.35030980525
729,2190,95396.23501724747
730,2191,73325.66205424903
731,2192,65206.448739930885
732,2193,115095.18647537919
733,2194,84340.62261404695
734,2195,134842.10311637868
735,2196,119102.5530398978
736,2197,108311.67709153361
737,2198,147768.67546736007
738,2199,170713.14323589567
739,2200,159786.35354595177
740,2201,168850.10175503397
741,2202,219049.83811053907
742,2203,164244.9687668298
743,2204,213095.9368761963
744,2205,149044.2085144663
745,2206,160820.2267665887
746,2207,175106.50149928636
747,2208,262917.90502801957
748,2209,301422.024330167
749,2210,135445.44962452212
750,2211,114235.1539245089
751,2212,129877.57869305433
752,2213,117991.12604710416
753,2214,130587.46148522617
754,2215,102174.38668719775
755,2216,179254.46834151444
756,2217,127751.10678561166
757,2218,65770.60285794767
758,2219,27553.326628853683
759,2220,78087.47981828204
760,2221,324557.2311005957
761,2222,302906.9322827585
762,2223,278115.8371636118
763,2224,210692.20204064134
764,2225,135770.62451270892
765,2226,205544.44683383225
766,2227,179617.8019809425
767,2228,274066.1151941858
768,2229,257262.2860940258
769,2230,155362.00945345056
770,2231,220911.09280483364
771,2232,188369.39775379683
772,2233,199615.67223310316
773,2234,244006.63748359802
774,2235,230531.2758763173
775,2236,258189.39240420022
776,2237,303063.1913901653
777,2238,143797.9493659682
778,2239,103618.5302725548
779,2240,157289.74345689517
780,2241,157802.026323887
781,2242,120156.29576903449
782,2243,120986.4412995602
783,2244,107711.21884413034
784,2245,122511.42037122592
785,2246,152427.73339414631
786,2247,114402.56286904727
787,2248,128970.83497161981
788,2249,110663.34535465624
789,2250,127161.32213367877
790,2251,204076.69224751525
791,2252,196316.94597666306
792,2253,150949.51841025878
793,2254,176263.39160812987
794,2255,189384.82532023656
795,2256,171127.06489587296
796,2257,226676.50740480344
797,2258,154277.59149442887
798,2259,183733.24911868863
799,2260,132843.92645170225
800,2261,211768.43266290685
801,2262,225701.55605509575
802,2263,375205.53557914565
803,2264,495910.6157061334
804,2265,173612.28511201093
805,2266,328551.5618072653
806,2267,363562.7495618921
807,2268,428027.1438849695
808,2269,151256.81796823186
809,2270,193897.98050029646
810,2271,217463.39379662328
811,2272,185100.63291319797
812,2273,154697.07258936454
813,2274,190467.19254871237
814,2275,159490.4279091264
815,2276,196513.2407276624
816,2277,188086.6082894613
817,2278,155425.44093319264
818,2279,141310.21503160088
819,2280,127928.64413675509
820,2281,154160.78871813626
821,2282,177222.5280360183
822,2283,106338.8387394282
823,2284,119713.214744676
824,2285,148639.3357942204
825,2286,122914.31100125068
826,2287,365738.221976734
827,2288,284945.94878396817
828,2289,329657.12521677755
829,2290,426252.52794621664
830,2291,330699.6874828536
831,2292,414257.52477429376
832,2293,430607.29405737366
833,2294,390936.00320512755
834,2295,446973.5117627168
835,2296,289751.50858754956
836,2297,344592.87224028405
837,2298,355495.34989916853
838,2299,336734.72647416545
839,2300,330186.5445881562
840,2301,320738.5099488097
841,2302,241466.52434583087
842,2303,237887.87295342115
843,2304,247523.7732990016
844,2305,196503.13301643828
845,2306,188217.4397369771
846,2307,193825.0486321256
847,2308,254795.52502509338
848,2309,295030.3797954712
849,2310,202375.0349942435
850,2311,187523.65131578187
851,2312,192698.38524041616
852,2313,171643.49805037864
853,2314,195662.29726556182
854,2315,187386.59601633443
855,2316,206561.23613684892
856,2317,200440.75817639736
857,2318,192455.71148088103
858,2319,191038.83661573706
859,2320,181195.74035860697
860,2321,235173.08687354252
861,2322,191715.8737012593
862,2323,192549.1376279433
863,2324,172557.65699270795
864,2325,210236.44270705397
865,2326,172008.30949156836
866,2327,205039.2645484868
867,2328,231141.84941175446
868,2329,199569.00497469166
869,2330,194081.654645818
870,2331,314986.87517161795
871,2332,397919.5268385821
872,2333,315270.136837748
873,2334,257115.8114178693
874,2335,287047.13347180863
875,2336,309203.36533904495
876,2337,195931.99818349196
877,2338,256022.25957911139
878,2339,207041.05916453045
879,2340,391629.2985016918
880,2341,196663.68759440424
881,2342,223860.8273040511
882,2343,215804.1448780811
883,2344,213711.77130449173
884,2345,221449.12820978282
885,2346,224742.44098494903
886,2347,205577.13905526916
887,2348,253198.05193315694
888,2349,203935.04168448143
889,2350,319667.54355834704
890,2351,263181.6696834142
891,2352,245412.86454811328
892,2353,264207.0542679558
893,2354,149694.6314308751
894,2355,143833.1279521899
895,2356,149000.28260227366
896,2357,181191.04433858726
897,2358,205741.29998028808
898,2359,123343.36869616993
899,2360,100891.21453964473
900,2361,151765.95064360154
901,2362,281355.8869559255
902,2363,150009.88622047007
903,2364,161112.67922696625
904,2365,204382.14357373014
905,2366,189351.72447180847
906,2367,221715.37796592887
907,2368,223180.0261866267
908,2369,205851.72827396268
909,2370,170565.90841259414
910,2371,175027.1017006951
911,2372,197323.0911411636
912,2373,288243.4796687172
913,2374,308679.42817413947
914,2375,202905.04677569028
915,2376,280097.7515048703
916,2377,327419.92108860565
917,2378,170851.19852529102
918,2379,227365.389818537
919,2380,136864.63480558712
920,2381,167833.40985371405
921,2382,197812.65017173986
922,2383,196215.66140866702
923,2384,247926.7776959542
924,2385,164460.28791798485
925,2386,126675.35186205248
926,2387,134648.17898537373
927,2388,104351.09379346707
928,2389,113928.6056552322
929,2390,181524.70438208745
930,2391,146318.73018470092
931,2392,117513.07622119246
932,2393,186648.61276459595
933,2394,152939.38133367608
934,2395,222056.47812241793
935,2396,131260.9739122119
936,2397,230593.99459408555
937,2398,129639.88654641484
938,2399,59050.58737398087
939,2400,52459.343037248305
940,2401,113650.87826946955
941,2402,127978.02975765946
942,2403,158250.32240344453
943,2404,163950.95880179957
944,2405,158195.76993080287
945,2406,131729.9151442319
946,2407,135429.33088432055
947,2408,155909.51406805002
948,2409,122834.78723431024
949,2410,169695.26488291557
950,2411,114332.32731995762
951,2412,169980.71487752043
952,2413,131879.75047790987
953,2414,159603.916521494
954,2415,150434.5637032859
955,2416,132939.6136926866
956,2417,122939.25488349846
957,2418,121936.83496105917
958,2419,146158.40263135606
959,2420,119755.24187866935
960,2421,141632.77771255677
961,2422,125171.2227498215
962,2423,127130.19233374584
963,2424,129297.0789632147
964,2425,258928.1705205296
965,2426,123213.70430619364
966,2427,135726.04611645915
967,2428,176363.12309187508
968,2429,106421.98910497807
969,2430,130513.47858981128
970,2431,106948.04755886277
971,2432,156118.90605811268
972,2433,154782.75741709687
973,2434,136864.4800840318
974,2435,162029.71479391516
975,2436,109793.59578982064
976,2437,93236.17554591432
977,2438,120273.85546901496
978,2439,92088.90064854162
979,2440,124901.60295918726
980,2441,90776.05451676146
981,2442,85052.3490749988
982,2443,141773.8032586578
983,2444,122772.87705585347
984,2445,73750.51453893777
985,2446,152531.2175096987
986,2447,187105.6691291195
987,2448,130007.67081599336
988,2449,113328.04697502924
989,2450,168371.12877889903
990,2451,120457.1021477797
991,2452,223694.44144063693
992,2453,94794.64013363866
993,2454,118295.34613932463
994,2455,87134.08398571554
995,2456,159288.03901667937
996,2457,159730.5806939517
997,2458,131477.66238495236
998,2459,114641.00583817123
999,2460,132699.75277606965
1000,2461,123584.01332088566
1001,2462,133318.56247715955
1002,2463,120375.65497352752
1003,2464,200243.06947746355
1004,2465,121191.85101958078
1005,2466,111072.57685589415
1006,2467,115060.93025995264
1007,2468,86217.37934216706
1008,2469,107801.33642030851
1009,2470,227073.8547927469
1010,2471,213190.7521047747
1011,2472,186128.81340443605
1012,2473,115028.18282354034
1013,2474,100481.16951691282
1014,2475,222156.69163953653
1015,2476,76402.78164167148
1016,2477,110059.48691453497
1017,2478,159409.8297510735
1018,2479,117748.68994331824
1019,2480,160060.0783605547
1020,2481,136062.75495842332
1021,2482,98200.54560155663
1022,2483,106455.60228780095
1023,2484,115170.85073997595
1024,2485,115527.99324210211
1025,2486,161685.30181759188
1026,2487,216824.04905466008
1027,2488,147394.04999379689
1028,2489,153080.3596687991
1029,2490,134878.87485560338
1030,2491,96742.62078323307
1031,2492,174040.34044403408
1032,2493,150365.61931885377
1033,2494,147262.17308324497
1034,2495,74233.00844839969
1035,2496,206414.01958848222
1036,2497,167070.74457779183
1037,2498,96474.72537211054
1038,2499,83935.05709115273
1039,2500,113584.21980217038
1040,2501,152104.54702230042
1041,2502,145148.1713730822
1042,2503,70988.2535759699
1043,2504,202746.04288302956
1044,2505,249239.4964865845
1045,2506,252626.43888580645
1046,2507,269348.75084818806
1047,2508,256934.96483481306
1048,2509,213338.17313688505
1049,2510,217122.76885168452
1050,2511,168900.7535892452
1051,2512,217298.54966268403
1052,2513,221311.96740552926
1053,2514,226338.2044451134
1054,2515,160637.60258699328
1055,2516,178024.26162759875
1056,2517,154859.77457840444
1057,2518,168588.08423196804
1058,2519,247941.02017599356
1059,2520,222077.4037180064
1060,2521,191090.22665876755
1061,2522,223451.39539723244
1062,2523,122050.98778225832
1063,2524,139425.7230280645
1064,2525,162247.30172312775
1065,2526,152743.79282412046
1066,2527,140578.64762062437
1067,2528,131888.33623147174
1068,2529,144457.49182628817
1069,2530,125102.51936799356
1070,2531,258894.0371356047
1071,2532,229400.42462932167
